Systeemtijd;Waarde;Datum;Totaal dt;Duizend;Dag
17:12:00;517;1-2-2017;1-2-2017;5170;woensdag
17:20:00;517;1-2-2017;1-2-2017;5172;woensdag
17:28:00;521;1-2-2017;1-2-2017;5212;woensdag
17:36:00;521;1-2-2017;1-2-2017;5214;woensdag
17:44:00;519;1-2-2017;1-2-2017;5189;woensdag
17:52:00;517;1-2-2017;1-2-2017;5166;woensdag
18:00:00;523;1-2-2017;1-2-2017;5227;woensdag
18:08:00;521;1-2-2017;1-2-2017;5210;woensdag
18:16:00;521;1-2-2017;1-2-2017;5209;woensdag
18:24:00;525;1-2-2017;1-2-2017;5246;woensdag
18:32:00;530;1-2-2017;1-2-2017;5296;woensdag
18:40:00;532;1-2-2017;1-2-2017;5319;woensdag
18:48:00;530;1-2-2017;1-2-2017;5302;woensdag
18:56:00;531;1-2-2017;1-2-2017;5306;woensdag
19:04:00;528;1-2-2017;1-2-2017;5280;woensdag
19:12:00;524;1-2-2017;1-2-2017;5240;woensdag
19:20:00;530;1-2-2017;1-2-2017;5303;woensdag
19:28:00;528;1-2-2017;1-2-2017;5281;woensdag
19:36:00;527;1-2-2017;1-2-2017;5270;woensdag
19:44:00;526;1-2-2017;1-2-2017;5261;woensdag
19:52:00;530;1-2-2017;1-2-2017;5296;woensdag
20:00:00;534;1-2-2017;1-2-2017;5340;woensdag
20:08:00;529;1-2-2017;1-2-2017;5294;woensdag
20:16:00;536;1-2-2017;1-2-2017;5355;woensdag
20:24:00;537;1-2-2017;1-2-2017;5372;woensdag
20:32:00;541;1-2-2017;1-2-2017;5414;woensdag
20:40:00;541;1-2-2017;1-2-2017;5409;woensdag
20:48:00;545;1-2-2017;1-2-2017;5445;woensdag
20:56:00;535;1-2-2017;1-2-2017;5351;woensdag
21:04:00;529;1-2-2017;1-2-2017;5291;woensdag
21:12:00;539;1-2-2017;1-2-2017;5385;woensdag
21:20:00;538;1-2-2017;1-2-2017;5380;woensdag
21:28:00;548;1-2-2017;1-2-2017;5480;woensdag
21:36:00;549;1-2-2017;1-2-2017;5486;woensdag
21:44:00;542;1-2-2017;1-2-2017;5420;woensdag
21:52:00;537;1-2-2017;1-2-2017;5372;woensdag
22:00:00;537;1-2-2017;1-2-2017;5365;woensdag
22:08:00;546;1-2-2017;1-2-2017;5459;woensdag
22:16:00;538;1-2-2017;1-2-2017;5378;woensdag
22:24:00;532;1-2-2017;1-2-2017;5324;woensdag
22:32:00;525;1-2-2017;1-2-2017;5248;woensdag
22:40:00;526;1-2-2017;1-2-2017;5263;woensdag
22:48:00;526;1-2-2017;1-2-2017;5261;woensdag
22:56:00;523;1-2-2017;1-2-2017;5228;woensdag
23:04:00;527;1-2-2017;1-2-2017;5266;woensdag
23:12:00;525;1-2-2017;1-2-2017;5252;woensdag
23:20:00;517;1-2-2017;1-2-2017;5174;woensdag
23:28:00;513;1-2-2017;1-2-2017;5134;woensdag
23:36:00;512;1-2-2017;1-2-2017;5118;woensdag
23:44:00;512;1-2-2017;1-2-2017;5123;woensdag
23:52:00;511;1-2-2017;1-2-2017;5110;woensdag
00:00:00;506;2-2-2017;2-2-2017;5062;donderdag
00:08:00;504;2-2-2017;2-2-2017;5039;donderdag
00:16:00;503;2-2-2017;2-2-2017;5026;donderdag
00:24:00;498;2-2-2017;2-2-2017;4979;donderdag
00:32:00;499;2-2-2017;2-2-2017;4990;donderdag
00:40:00;500;2-2-2017;2-2-2017;4996;donderdag
00:48:00;503;2-2-2017;2-2-2017;5028;donderdag
00:56:00;506;2-2-2017;2-2-2017;5057;donderdag
01:04:00;506;2-2-2017;2-2-2017;5059;donderdag
01:12:00;505;2-2-2017;2-2-2017;5051;donderdag
01:20:00;504;2-2-2017;2-2-2017;5038;donderdag
01:28:00;502;2-2-2017;2-2-2017;5018;donderdag
01:36:00;506;2-2-2017;2-2-2017;5055;donderdag
01:44:00;506;2-2-2017;2-2-2017;5062;donderdag
01:52:00;507;2-2-2017;2-2-2017;5073;donderdag
02:00:00;507;2-2-2017;2-2-2017;5066;donderdag
02:08:00;507;2-2-2017;2-2-2017;5073;donderdag
02:16:00;507;2-2-2017;2-2-2017;5065;donderdag
02:24:00;504;2-2-2017;2-2-2017;5037;donderdag
02:32:00;506;2-2-2017;2-2-2017;5061;donderdag
02:40:00;506;2-2-2017;2-2-2017;5061;donderdag
02:48:00;506;2-2-2017;2-2-2017;5061;donderdag
02:56:00;511;2-2-2017;2-2-2017;5108;donderdag
03:04:00;513;2-2-2017;2-2-2017;5126;donderdag
03:12:00;515;2-2-2017;2-2-2017;5153;donderdag
03:20:00;525;2-2-2017;2-2-2017;5253;donderdag
03:28:00;526;2-2-2017;2-2-2017;5259;donderdag
03:36:00;524;2-2-2017;2-2-2017;5242;donderdag
03:44:00;525;2-2-2017;2-2-2017;5253;donderdag
03:52:00;522;2-2-2017;2-2-2017;5221;donderdag
04:00:00;523;2-2-2017;2-2-2017;5226;donderdag
04:08:00;525;2-2-2017;2-2-2017;5245;donderdag
04:16:00;526;2-2-2017;2-2-2017;5258;donderdag
04:24:00;526;2-2-2017;2-2-2017;5257;donderdag
04:32:00;524;2-2-2017;2-2-2017;5239;donderdag
04:40:00;526;2-2-2017;2-2-2017;5260;donderdag
04:48:00;525;2-2-2017;2-2-2017;5248;donderdag
04:56:00;522;2-2-2017;2-2-2017;5223;donderdag
05:04:00;519;2-2-2017;2-2-2017;5187;donderdag
05:12:00;519;2-2-2017;2-2-2017;5194;donderdag
05:20:00;526;2-2-2017;2-2-2017;5259;donderdag
05:28:00;525;2-2-2017;2-2-2017;5246;donderdag
05:36:00;521;2-2-2017;2-2-2017;5205;donderdag
05:44:00;518;2-2-2017;2-2-2017;5180;donderdag
05:52:00;517;2-2-2017;2-2-2017;5166;donderdag
06:00:00;522;2-2-2017;2-2-2017;5220;donderdag
06:08:00;528;2-2-2017;2-2-2017;5283;donderdag
06:16:00;530;2-2-2017;2-2-2017;5304;donderdag
06:24:00;534;2-2-2017;2-2-2017;5338;donderdag
06:32:00;535;2-2-2017;2-2-2017;5345;donderdag
06:40:00;535;2-2-2017;2-2-2017;5347;donderdag
06:48:00;529;2-2-2017;2-2-2017;5286;donderdag
06:56:00;539;2-2-2017;2-2-2017;5386;donderdag
07:04:00;547;2-2-2017;2-2-2017;5472;donderdag
07:12:00;549;2-2-2017;2-2-2017;5488;donderdag
07:20:00;543;2-2-2017;2-2-2017;5431;donderdag
07:28:00;548;2-2-2017;2-2-2017;5476;donderdag
07:36:00;545;2-2-2017;2-2-2017;5447;donderdag
07:44:00;543;2-2-2017;2-2-2017;5433;donderdag
07:52:00;543;2-2-2017;2-2-2017;5432;donderdag
08:00:00;538;2-2-2017;2-2-2017;5380;donderdag
08:08:00;540;2-2-2017;2-2-2017;5400;donderdag
08:16:00;546;2-2-2017;2-2-2017;5456;donderdag
08:24:00;556;2-2-2017;2-2-2017;5556;donderdag
08:32:00;557;2-2-2017;2-2-2017;5567;donderdag
08:40:00;554;2-2-2017;2-2-2017;5541;donderdag
08:48:00;553;2-2-2017;2-2-2017;5529;donderdag
08:56:00;556;2-2-2017;2-2-2017;5560;donderdag
09:04:00;557;2-2-2017;2-2-2017;5573;donderdag
09:12:00;558;2-2-2017;2-2-2017;5582;donderdag
09:20:00;566;2-2-2017;2-2-2017;5656;donderdag
09:28:00;564;2-2-2017;2-2-2017;5639;donderdag
09:36:00;564;2-2-2017;2-2-2017;5640;donderdag
09:44:00;565;2-2-2017;2-2-2017;5648;donderdag
09:52:00;555;2-2-2017;2-2-2017;5548;donderdag
10:00:00;545;2-2-2017;2-2-2017;5454;donderdag
10:08:00;551;2-2-2017;2-2-2017;5512;donderdag
10:16:00;548;2-2-2017;2-2-2017;5478;donderdag
10:24:00;551;2-2-2017;2-2-2017;5508;donderdag
10:32:00;544;2-2-2017;2-2-2017;5443;donderdag
10:40:00;552;2-2-2017;2-2-2017;5515;donderdag
10:48:00;558;2-2-2017;2-2-2017;5581;donderdag
10:56:00;556;2-2-2017;2-2-2017;5563;donderdag
11:04:00;555;2-2-2017;2-2-2017;5550;donderdag
11:12:00;551;2-2-2017;2-2-2017;5513;donderdag
11:20:00;550;2-2-2017;2-2-2017;5496;donderdag
11:28:00;549;2-2-2017;2-2-2017;5485;donderdag
11:36:00;545;2-2-2017;2-2-2017;5453;donderdag
11:44:00;547;2-2-2017;2-2-2017;5465;donderdag
11:52:00;542;2-2-2017;2-2-2017;5422;donderdag
12:00:00;544;2-2-2017;2-2-2017;5439;donderdag
12:08:00;544;2-2-2017;2-2-2017;5443;donderdag
12:16:00;546;2-2-2017;2-2-2017;5456;donderdag
12:24:00;543;2-2-2017;2-2-2017;5432;donderdag
12:32:00;536;2-2-2017;2-2-2017;5359;donderdag
12:40:00;529;2-2-2017;2-2-2017;5288;donderdag
12:48:00;538;2-2-2017;2-2-2017;5381;donderdag
12:56:00;532;2-2-2017;2-2-2017;5324;donderdag
13:04:00;522;2-2-2017;2-2-2017;5224;donderdag
13:12:00;523;2-2-2017;2-2-2017;5225;donderdag
13:20:00;528;2-2-2017;2-2-2017;5283;donderdag
13:28:00;526;2-2-2017;2-2-2017;5260;donderdag
13:36:00;526;2-2-2017;2-2-2017;5263;donderdag
13:44:00;530;2-2-2017;2-2-2017;5304;donderdag
13:52:00;527;2-2-2017;2-2-2017;5271;donderdag
14:00:00;522;2-2-2017;2-2-2017;5217;donderdag
14:08:00;524;2-2-2017;2-2-2017;5235;donderdag
14:16:00;526;2-2-2017;2-2-2017;5264;donderdag
14:24:00;524;2-2-2017;2-2-2017;5236;donderdag
14:32:00;521;2-2-2017;2-2-2017;5207;donderdag
14:40:00;521;2-2-2017;2-2-2017;5213;donderdag
14:48:00;515;2-2-2017;2-2-2017;5152;donderdag
14:56:00;517;2-2-2017;2-2-2017;5170;donderdag
15:04:00;516;2-2-2017;2-2-2017;5162;donderdag
15:12:00;515;2-2-2017;2-2-2017;5148;donderdag
15:20:00;512;2-2-2017;2-2-2017;5120;donderdag
15:28:00;521;2-2-2017;2-2-2017;5210;donderdag
15:36:00;517;2-2-2017;2-2-2017;5168;donderdag
15:44:00;524;2-2-2017;2-2-2017;5238;donderdag
15:52:00;530;2-2-2017;2-2-2017;5301;donderdag
16:00:00;530;2-2-2017;2-2-2017;5298;donderdag
16:08:00;529;2-2-2017;2-2-2017;5293;donderdag
16:16:00;532;2-2-2017;2-2-2017;5324;donderdag
16:24:00;529;2-2-2017;2-2-2017;5288;donderdag
16:32:00;525;2-2-2017;2-2-2017;5251;donderdag
16:40:00;528;2-2-2017;2-2-2017;5275;donderdag
16:48:00;522;2-2-2017;2-2-2017;5223;donderdag
16:56:00;520;2-2-2017;2-2-2017;5195;donderdag
17:04:00;521;2-2-2017;2-2-2017;5206;donderdag
17:12:00;516;2-2-2017;2-2-2017;5161;donderdag
17:20:00;521;2-2-2017;2-2-2017;5214;donderdag
17:28:00;523;2-2-2017;2-2-2017;5227;donderdag
17:36:00;522;2-2-2017;2-2-2017;5221;donderdag
17:44:00;524;2-2-2017;2-2-2017;5239;donderdag
17:52:00;521;2-2-2017;2-2-2017;5214;donderdag
18:00:00;526;2-2-2017;2-2-2017;5263;donderdag
18:08:00;522;2-2-2017;2-2-2017;5217;donderdag
18:16:00;517;2-2-2017;2-2-2017;5168;donderdag
18:24:00;521;2-2-2017;2-2-2017;5205;donderdag
18:32:00;524;2-2-2017;2-2-2017;5238;donderdag
18:40:00;520;2-2-2017;2-2-2017;5199;donderdag
18:48:00;518;2-2-2017;2-2-2017;5182;donderdag
18:56:00;520;2-2-2017;2-2-2017;5196;donderdag
19:04:00;521;2-2-2017;2-2-2017;5205;donderdag
19:12:00;519;2-2-2017;2-2-2017;5190;donderdag
19:20:00;517;2-2-2017;2-2-2017;5174;donderdag
19:28:00;507;2-2-2017;2-2-2017;5074;donderdag
19:36:00;510;2-2-2017;2-2-2017;5098;donderdag
19:44:00;512;2-2-2017;2-2-2017;5116;donderdag
19:52:00;510;2-2-2017;2-2-2017;5099;donderdag
20:00:00;510;2-2-2017;2-2-2017;5099;donderdag
20:08:00;510;2-2-2017;2-2-2017;5102;donderdag
20:16:00;512;2-2-2017;2-2-2017;5116;donderdag
20:24:00;514;2-2-2017;2-2-2017;5140;donderdag
20:32:00;516;2-2-2017;2-2-2017;5157;donderdag
20:40:00;523;2-2-2017;2-2-2017;5232;donderdag
20:48:00;516;2-2-2017;2-2-2017;5161;donderdag
20:56:00;518;2-2-2017;2-2-2017;5181;donderdag
21:04:00;510;2-2-2017;2-2-2017;5099;donderdag
21:12:00;517;2-2-2017;2-2-2017;5169;donderdag
21:20:00;519;2-2-2017;2-2-2017;5185;donderdag
21:28:00;523;2-2-2017;2-2-2017;5230;donderdag
21:36:00;521;2-2-2017;2-2-2017;5214;donderdag
21:44:00;521;2-2-2017;2-2-2017;5214;donderdag
21:52:00;515;2-2-2017;2-2-2017;5147;donderdag
22:00:00;508;2-2-2017;2-2-2017;5083;donderdag
22:08:00;516;2-2-2017;2-2-2017;5164;donderdag
22:16:00;522;2-2-2017;2-2-2017;5222;donderdag
22:24:00;522;2-2-2017;2-2-2017;5219;donderdag
22:32:00;519;2-2-2017;2-2-2017;5194;donderdag
22:40:00;521;2-2-2017;2-2-2017;5208;donderdag
22:48:00;512;2-2-2017;2-2-2017;5116;donderdag
22:56:00;509;2-2-2017;2-2-2017;5091;donderdag
23:04:00;509;2-2-2017;2-2-2017;5086;donderdag
23:12:00;502;2-2-2017;2-2-2017;5018;donderdag
23:20:00;502;2-2-2017;2-2-2017;5022;donderdag
23:28:00;508;2-2-2017;2-2-2017;5079;donderdag
23:36:00;503;2-2-2017;2-2-2017;5029;donderdag
23:44:00;503;2-2-2017;2-2-2017;5034;donderdag
23:52:00;503;2-2-2017;2-2-2017;5033;donderdag
00:00:00;506;3-2-2017;3-2-2017;5059;vrijdag
00:08:00;504;3-2-2017;3-2-2017;5043;vrijdag
00:16:00;510;3-2-2017;3-2-2017;5102;vrijdag
00:24:00;512;3-2-2017;3-2-2017;5120;vrijdag
00:32:00;509;3-2-2017;3-2-2017;5094;vrijdag
00:40:00;515;3-2-2017;3-2-2017;5152;vrijdag
00:48:00;512;3-2-2017;3-2-2017;5122;vrijdag
00:56:00;505;3-2-2017;3-2-2017;5054;vrijdag
01:04:00;510;3-2-2017;3-2-2017;5099;vrijdag
01:12:00;509;3-2-2017;3-2-2017;5094;vrijdag
01:20:00;515;3-2-2017;3-2-2017;5148;vrijdag
01:28:00;510;3-2-2017;3-2-2017;5103;vrijdag
01:36:00;508;3-2-2017;3-2-2017;5076;vrijdag
01:44:00;503;3-2-2017;3-2-2017;5031;vrijdag
01:52:00;501;3-2-2017;3-2-2017;5005;vrijdag
02:00:00;503;3-2-2017;3-2-2017;5028;vrijdag
02:08:00;503;3-2-2017;3-2-2017;5033;vrijdag
02:16:00;510;3-2-2017;3-2-2017;5100;vrijdag
02:24:00;507;3-2-2017;3-2-2017;5074;vrijdag
02:32:00;507;3-2-2017;3-2-2017;5067;vrijdag
02:40:00;503;3-2-2017;3-2-2017;5034;vrijdag
02:48:00;505;3-2-2017;3-2-2017;5045;vrijdag
02:56:00;506;3-2-2017;3-2-2017;5057;vrijdag
03:04:00;508;3-2-2017;3-2-2017;5077;vrijdag
03:12:00;509;3-2-2017;3-2-2017;5094;vrijdag
03:20:00;510;3-2-2017;3-2-2017;5102;vrijdag
03:28:00;511;3-2-2017;3-2-2017;5114;vrijdag
03:36:00;520;3-2-2017;3-2-2017;5200;vrijdag
03:44:00;530;3-2-2017;3-2-2017;5300;vrijdag
03:52:00;534;3-2-2017;3-2-2017;5337;vrijdag
04:00:00;536;3-2-2017;3-2-2017;5362;vrijdag
04:08:00;537;3-2-2017;3-2-2017;5373;vrijdag
04:16:00;537;3-2-2017;3-2-2017;5371;vrijdag
04:24:00;538;3-2-2017;3-2-2017;5376;vrijdag
04:32:00;534;3-2-2017;3-2-2017;5339;vrijdag
04:40:00;535;3-2-2017;3-2-2017;5350;vrijdag
04:48:00;536;3-2-2017;3-2-2017;5355;vrijdag
04:56:00;536;3-2-2017;3-2-2017;5357;vrijdag
05:04:00;536;3-2-2017;3-2-2017;5359;vrijdag
05:12:00;537;3-2-2017;3-2-2017;5367;vrijdag
05:20:00;535;3-2-2017;3-2-2017;5353;vrijdag
05:28:00;535;3-2-2017;3-2-2017;5354;vrijdag
05:36:00;538;3-2-2017;3-2-2017;5376;vrijdag
05:44:00;540;3-2-2017;3-2-2017;5403;vrijdag
05:52:00;540;3-2-2017;3-2-2017;5404;vrijdag
06:00:00;541;3-2-2017;3-2-2017;5411;vrijdag
06:08:00;543;3-2-2017;3-2-2017;5431;vrijdag
06:16:00;543;3-2-2017;3-2-2017;5432;vrijdag
06:24:00;542;3-2-2017;3-2-2017;5418;vrijdag
06:32:00;538;3-2-2017;3-2-2017;5375;vrijdag
06:40:00;534;3-2-2017;3-2-2017;5343;vrijdag
06:48:00;527;3-2-2017;3-2-2017;5270;vrijdag
06:56:00;532;3-2-2017;3-2-2017;5320;vrijdag
07:04:00;534;3-2-2017;3-2-2017;5337;vrijdag
07:12:00;535;3-2-2017;3-2-2017;5351;vrijdag
07:20:00;539;3-2-2017;3-2-2017;5385;vrijdag
07:28:00;540;3-2-2017;3-2-2017;5398;vrijdag
07:36:00;540;3-2-2017;3-2-2017;5396;vrijdag
07:44:00;542;3-2-2017;3-2-2017;5419;vrijdag
07:52:00;540;3-2-2017;3-2-2017;5395;vrijdag
08:00:00;545;3-2-2017;3-2-2017;5446;vrijdag
08:08:00;544;3-2-2017;3-2-2017;5435;vrijdag
08:16:00;542;3-2-2017;3-2-2017;5423;vrijdag
08:24:00;545;3-2-2017;3-2-2017;5445;vrijdag
08:32:00;548;3-2-2017;3-2-2017;5475;vrijdag
08:40:00;543;3-2-2017;3-2-2017;5426;vrijdag
08:48:00;539;3-2-2017;3-2-2017;5388;vrijdag
08:56:00;536;3-2-2017;3-2-2017;5362;vrijdag
09:04:00;537;3-2-2017;3-2-2017;5367;vrijdag
09:12:00;535;3-2-2017;3-2-2017;5349;vrijdag
09:20:00;537;3-2-2017;3-2-2017;5369;vrijdag
09:28:00;542;3-2-2017;3-2-2017;5415;vrijdag
09:36:00;538;3-2-2017;3-2-2017;5381;vrijdag
09:44:00;541;3-2-2017;3-2-2017;5410;vrijdag
09:52:00;543;3-2-2017;3-2-2017;5433;vrijdag
10:00:00;547;3-2-2017;3-2-2017;5469;vrijdag
10:08:00;543;3-2-2017;3-2-2017;5427;vrijdag
10:16:00;544;3-2-2017;3-2-2017;5442;vrijdag
10:24:00;551;3-2-2017;3-2-2017;5507;vrijdag
10:32:00;551;3-2-2017;3-2-2017;5505;vrijdag
10:40:00;549;3-2-2017;3-2-2017;5487;vrijdag
10:48:00;543;3-2-2017;3-2-2017;5430;vrijdag
10:56:00;540;3-2-2017;3-2-2017;5400;vrijdag
11:04:00;544;3-2-2017;3-2-2017;5443;vrijdag
11:12:00;545;3-2-2017;3-2-2017;5454;vrijdag
11:20:00;543;3-2-2017;3-2-2017;5432;vrijdag
11:28:00;548;3-2-2017;3-2-2017;5484;vrijdag
11:36:00;545;3-2-2017;3-2-2017;5445;vrijdag
11:44:00;545;3-2-2017;3-2-2017;5450;vrijdag
11:52:00;544;3-2-2017;3-2-2017;5442;vrijdag
12:00:00;545;3-2-2017;3-2-2017;5445;vrijdag
12:08:00;538;3-2-2017;3-2-2017;5383;vrijdag
12:16:00;541;3-2-2017;3-2-2017;5409;vrijdag
12:24:00;540;3-2-2017;3-2-2017;5396;vrijdag
12:32:00;536;3-2-2017;3-2-2017;5363;vrijdag
12:40:00;534;3-2-2017;3-2-2017;5341;vrijdag
12:48:00;532;3-2-2017;3-2-2017;5319;vrijdag
12:56:00;530;3-2-2017;3-2-2017;5300;vrijdag
13:04:00;529;3-2-2017;3-2-2017;5285;vrijdag
13:12:00;530;3-2-2017;3-2-2017;5297;vrijdag
13:20:00;528;3-2-2017;3-2-2017;5276;vrijdag
13:28:00;528;3-2-2017;3-2-2017;5276;vrijdag
13:36:00;525;3-2-2017;3-2-2017;5252;vrijdag
13:44:00;523;3-2-2017;3-2-2017;5233;vrijdag
13:52:00;528;3-2-2017;3-2-2017;5281;vrijdag
14:00:00;529;3-2-2017;3-2-2017;5286;vrijdag
14:08:00;527;3-2-2017;3-2-2017;5270;vrijdag
14:16:00;528;3-2-2017;3-2-2017;5281;vrijdag
14:24:00;524;3-2-2017;3-2-2017;5238;vrijdag
14:32:00;523;3-2-2017;3-2-2017;5230;vrijdag
14:40:00;522;3-2-2017;3-2-2017;5223;vrijdag
14:48:00;525;3-2-2017;3-2-2017;5249;vrijdag
14:56:00;527;3-2-2017;3-2-2017;5266;vrijdag
15:04:00;527;3-2-2017;3-2-2017;5270;vrijdag
15:12:00;527;3-2-2017;3-2-2017;5269;vrijdag
15:20:00;523;3-2-2017;3-2-2017;5233;vrijdag
15:28:00;527;3-2-2017;3-2-2017;5269;vrijdag
15:36:00;532;3-2-2017;3-2-2017;5324;vrijdag
15:44:00;539;3-2-2017;3-2-2017;5392;vrijdag
15:52:00;531;3-2-2017;3-2-2017;5312;vrijdag
16:00:00;533;3-2-2017;3-2-2017;5334;vrijdag
16:08:00;536;3-2-2017;3-2-2017;5356;vrijdag
16:16:00;533;3-2-2017;3-2-2017;5326;vrijdag
16:24:00;535;3-2-2017;3-2-2017;5354;vrijdag
16:32:00;534;3-2-2017;3-2-2017;5344;vrijdag
16:40:00;531;3-2-2017;3-2-2017;5306;vrijdag
16:48:00;532;3-2-2017;3-2-2017;5322;vrijdag
16:56:00;526;3-2-2017;3-2-2017;5261;vrijdag
17:04:00;524;3-2-2017;3-2-2017;5237;vrijdag
17:12:00;529;3-2-2017;3-2-2017;5288;vrijdag
17:20:00;530;3-2-2017;3-2-2017;5304;vrijdag
17:28:00;540;3-2-2017;3-2-2017;5404;vrijdag
17:36:00;539;3-2-2017;3-2-2017;5387;vrijdag
17:44:00;529;3-2-2017;3-2-2017;5294;vrijdag
17:52:00;532;3-2-2017;3-2-2017;5316;vrijdag
18:00:00;527;3-2-2017;3-2-2017;5267;vrijdag
18:08:00;529;3-2-2017;3-2-2017;5286;vrijdag
18:16:00;526;3-2-2017;3-2-2017;5260;vrijdag
18:24:00;528;3-2-2017;3-2-2017;5283;vrijdag
18:32:00;529;3-2-2017;3-2-2017;5290;vrijdag
18:40:00;525;3-2-2017;3-2-2017;5254;vrijdag
18:48:00;526;3-2-2017;3-2-2017;5257;vrijdag
18:56:00;525;3-2-2017;3-2-2017;5253;vrijdag
19:04:00;530;3-2-2017;3-2-2017;5304;vrijdag
19:12:00;533;3-2-2017;3-2-2017;5331;vrijdag
19:20:00;530;3-2-2017;3-2-2017;5300;vrijdag
19:28:00;530;3-2-2017;3-2-2017;5301;vrijdag
19:36:00;529;3-2-2017;3-2-2017;5285;vrijdag
19:44:00;528;3-2-2017;3-2-2017;5283;vrijdag
19:52:00;527;3-2-2017;3-2-2017;5268;vrijdag
20:00:00;528;3-2-2017;3-2-2017;5284;vrijdag
20:08:00;525;3-2-2017;3-2-2017;5245;vrijdag
20:16:00;522;3-2-2017;3-2-2017;5223;vrijdag
20:24:00;527;3-2-2017;3-2-2017;5271;vrijdag
20:32:00;524;3-2-2017;3-2-2017;5241;vrijdag
20:40:00;524;3-2-2017;3-2-2017;5243;vrijdag
20:48:00;523;3-2-2017;3-2-2017;5233;vrijdag
20:56:00;517;3-2-2017;3-2-2017;5168;vrijdag
21:04:00;517;3-2-2017;3-2-2017;5172;vrijdag
21:12:00;522;3-2-2017;3-2-2017;5216;vrijdag
21:20:00;523;3-2-2017;3-2-2017;5229;vrijdag
21:28:00;523;3-2-2017;3-2-2017;5232;vrijdag
21:36:00;525;3-2-2017;3-2-2017;5251;vrijdag
21:44:00;521;3-2-2017;3-2-2017;5205;vrijdag
21:52:00;517;3-2-2017;3-2-2017;5174;vrijdag
22:00:00;522;3-2-2017;3-2-2017;5224;vrijdag
22:08:00;521;3-2-2017;3-2-2017;5205;vrijdag
22:16:00;517;3-2-2017;3-2-2017;5171;vrijdag
22:24:00;519;3-2-2017;3-2-2017;5185;vrijdag
22:32:00;522;3-2-2017;3-2-2017;5220;vrijdag
22:40:00;520;3-2-2017;3-2-2017;5200;vrijdag
22:48:00;517;3-2-2017;3-2-2017;5169;vrijdag
22:56:00;522;3-2-2017;3-2-2017;5222;vrijdag
23:04:00;523;3-2-2017;3-2-2017;5229;vrijdag
23:12:00;519;3-2-2017;3-2-2017;5186;vrijdag
23:20:00;514;3-2-2017;3-2-2017;5138;vrijdag
23:28:00;520;3-2-2017;3-2-2017;5197;vrijdag
23:36:00;523;3-2-2017;3-2-2017;5231;vrijdag
23:44:00;521;3-2-2017;3-2-2017;5213;vrijdag
23:52:00;527;3-2-2017;3-2-2017;5273;vrijdag
00:00:00;534;4-2-2017;4-2-2017;5335;zaterdag
00:08:00;527;4-2-2017;4-2-2017;5265;zaterdag
00:16:00;529;4-2-2017;4-2-2017;5285;zaterdag
00:24:00;523;4-2-2017;4-2-2017;5226;zaterdag
00:32:00;527;4-2-2017;4-2-2017;5265;zaterdag
00:40:00;528;4-2-2017;4-2-2017;5284;zaterdag
00:48:00;527;4-2-2017;4-2-2017;5268;zaterdag
00:56:00;526;4-2-2017;4-2-2017;5260;zaterdag
01:04:00;522;4-2-2017;4-2-2017;5223;zaterdag
01:12:00;521;4-2-2017;4-2-2017;5214;zaterdag
01:20:00;524;4-2-2017;4-2-2017;5235;zaterdag
01:28:00;524;4-2-2017;4-2-2017;5239;zaterdag
01:36:00;526;4-2-2017;4-2-2017;5262;zaterdag
01:44:00;523;4-2-2017;4-2-2017;5228;zaterdag
01:52:00;526;4-2-2017;4-2-2017;5260;zaterdag
02:00:00;529;4-2-2017;4-2-2017;5287;zaterdag
02:08:00;524;4-2-2017;4-2-2017;5243;zaterdag
02:16:00;527;4-2-2017;4-2-2017;5267;zaterdag
02:24:00;527;4-2-2017;4-2-2017;5269;zaterdag
02:32:00;529;4-2-2017;4-2-2017;5289;zaterdag
02:40:00;529;4-2-2017;4-2-2017;5292;zaterdag
02:48:00;528;4-2-2017;4-2-2017;5276;zaterdag
02:56:00;527;4-2-2017;4-2-2017;5272;zaterdag
03:04:00;526;4-2-2017;4-2-2017;5263;zaterdag
03:12:00;526;4-2-2017;4-2-2017;5256;zaterdag
03:20:00;527;4-2-2017;4-2-2017;5273;zaterdag
03:28:00;529;4-2-2017;4-2-2017;5285;zaterdag
03:36:00;526;4-2-2017;4-2-2017;5263;zaterdag
03:44:00;524;4-2-2017;4-2-2017;5239;zaterdag
03:52:00;524;4-2-2017;4-2-2017;5237;zaterdag
04:00:00;524;4-2-2017;4-2-2017;5235;zaterdag
04:08:00;514;4-2-2017;4-2-2017;5135;zaterdag
04:16:00;514;4-2-2017;4-2-2017;5138;zaterdag
04:24:00;513;4-2-2017;4-2-2017;5132;zaterdag
04:32:00;513;4-2-2017;4-2-2017;5132;zaterdag
04:40:00;511;4-2-2017;4-2-2017;5105;zaterdag
04:48:00;510;4-2-2017;4-2-2017;5102;zaterdag
04:56:00;510;4-2-2017;4-2-2017;5102;zaterdag
05:04:00;511;4-2-2017;4-2-2017;5108;zaterdag
05:12:00;514;4-2-2017;4-2-2017;5143;zaterdag
05:20:00;511;4-2-2017;4-2-2017;5114;zaterdag
05:28:00;511;4-2-2017;4-2-2017;5114;zaterdag
05:36:00;508;4-2-2017;4-2-2017;5079;zaterdag
05:44:00;513;4-2-2017;4-2-2017;5130;zaterdag
05:52:00;514;4-2-2017;4-2-2017;5140;zaterdag
06:00:00;515;4-2-2017;4-2-2017;5149;zaterdag
06:08:00;514;4-2-2017;4-2-2017;5139;zaterdag
